pair,setup,entry_time,entry_price,qty,exit_time,exit_price,exit_reason,fees_idr,pnl_idr
sol_idr,trend_pullback,2026-06-29T22:00:00+00:00,1356206,0.07373511,2026-06-30T08:45:00+00:00,1318250,stop_loss,574.82,-3373.51
sol_idr,range_reversion,2026-06-30T12:30:00+00:00,1309345,0.07637406,2026-06-30T13:45:00+00:00,1290477,stop_loss,579.47,-2020.49
eth_idr,trend_pullback,2026-07-02T20:15:00+00:00,30534000,0.00327503,2026-07-03T11:00:00+00:00,31273000,take_profit,592.68,1827.57
eth_idr,trend_pullback,2026-07-03T13:30:00+00:00,31123000,0.00321305,2026-07-04T15:15:00+00:00,31753000,take_profit,591.33,1432.90
eth_idr,trend_pullback,2026-07-04T21:45:00+00:00,31944000,0.00313047,2026-07-05T01:00:00+00:00,31549000,stop_loss,580.17,-1816.70
sol_idr,trend_pullback,2026-07-02T15:45:00+00:00,1446991,0.06910893,2026-07-05T07:00:00+00:00,1429267,regime_exit,580.21,-1805.10
btc_idr,trend_pullback,2026-07-03T17:30:00+00:00,1113655000,0.00008979,2026-07-05T22:30:00+00:00,1129083000,take_profit,589.11,796.17
eth_idr,trend_pullback,2026-07-05T05:00:00+00:00,31377000,0.00318704,2026-07-05T22:30:00+00:00,31874000,take_profit,589.82,994.14
eth_idr,trend_pullback,2026-07-06T01:30:00+00:00,31903000,0.00313450,2026-07-06T10:00:00+00:00,31482000,stop_loss,579.88,-1899.51
sol_idr,range_reversion,2026-07-06T13:45:00+00:00,1426754,0.07008916,2026-07-06T14:00:00+00:00,1447688,take_profit,589.42,877.83
eth_idr,range_reversion,2026-07-06T13:00:00+00:00,31261000,0.00319887,2026-07-06T15:45:00+00:00,31743000,take_profit,589.68,952.18
btc_idr,trend_pullback,2026-07-07T00:45:00+00:00,1148425000,0.00008707,2026-07-07T02:45:00+00:00,1133962000,stop_loss,580.05,-1839.35
sol_idr,range_reversion,2026-07-08T02:00:00+00:00,1419646,0.07044009,2026-07-08T06:45:00+00:00,1400309,stop_loss,579.74,-1941.84
eth_idr,range_reversion,2026-07-08T02:00:00+00:00,31434000,0.00318126,2026-07-08T08:45:00+00:00,31037000,stop_loss,580.08,-1843.04
eth_idr,trend_pullback,2026-07-12T02:15:00+00:00,32412000,0.00308527,2026-07-13T00:15:00+00:00,32951000,take_profit,590.09,1072.87
eth_idr,trend_pullback,2026-07-14T18:15:00+00:00,33621000,0.00297433,2026-07-15T13:00:00+00:00,34392000,take_profit,592.25,1700.96
eth_idr,trend_pullback,2026-07-15T17:30:00+00:00,34666000,0.00288467,2026-07-16T08:15:00+00:00,34083000,stop_loss,578.64,-2260.41
eth_idr,trend_pullback,2026-07-16T11:15:00+00:00,34102000,0.00293237,2026-07-16T23:30:00+00:00,33578000,stop_loss,579.14,-2115.70
sol_idr,trend_pullback,2026-07-19T14:15:00+00:00,1365741,0.07322032,2026-07-20T01:15:00+00:00,1384514,take_profit,589.10,785.46
eth_idr,trend_pullback,2026-07-20T01:30:00+00:00,33742000,0.00296366,2026-07-20T05:15:00+00:00,33389000,stop_loss,580.82,-1626.99
sol_idr,trend_pullback,2026-07-20T02:30:00+00:00,1379310,0.07250001,2026-07-20T05:30:00+00:00,1360558,stop_loss,579.75,-1939.27
eth_idr,trend_pullback,2026-07-20T08:15:00+00:00,33488000,0.00298614,2026-07-20T16:00:00+00:00,34084000,take_profit,590.49,1189.25
eth_idr,trend_pullback,2026-07-20T20:15:00+00:00,34044000,0.00293737,2026-07-22T00:30:00+00:00,34791000,take_profit,591.91,1602.31
sol_idr,range_reversion,2026-07-22T06:45:00+00:00,1378008,0.07256851,2026-07-22T14:15:00+00:00,1397328,take_profit,589.20,812.83
btc_idr,range_reversion,2026-07-24T14:15:00+00:00,1149106000,0.00008702,2026-07-24T18:00:00+00:00,1148708000,regime_exit,584.25,-618.89
sol_idr,trend_pullback,2026-07-27T02:45:00+00:00,1366929,0.07315668,2026-07-27T14:00:00+00:00,1388205,take_profit,589.73,966.76
eth_idr,trend_pullback,2026-07-27T13:15:00+00:00,35085000,0.00285022,2026-07-27T14:45:00+00:00,34723000,stop_loss,580.87,-1612.65
eth_idr,trend_pullback,2026-07-27T17:00:00+00:00,34879000,0.00286705,2026-07-27T22:45:00+00:00,34397000,stop_loss,579.67,-1961.59
